SourceID,SourceType,TargetID,TargetType,Distance
51,ColdStorage,1706,Retail,102.85695632103845
51,ColdStorage,1707,Retail,129.23008619923914
51,ColdStorage,1715,Retail,114.56133660004546
51,ColdStorage,1728,Retail,112.13754946353883
51,ColdStorage,1729,Retail,112.13754946353883
51,ColdStorage,1730,Retail,112.13754946353883
51,ColdStorage,1731,Retail,112.13754946353883
51,ColdStorage,1732,Retail,117.75127600602963
51,ColdStorage,1733,Retail,130.048460700119
51,ColdStorage,1734,Retail,112.13754946353883
51,ColdStorage,1735,Retail,117.75103295179628
51,ColdStorage,1736,Retail,132.55423652570036
51,ColdStorage,1737,Retail,113.02287299931018
51,ColdStorage,1738,Retail,132.28447888833736
51,ColdStorage,1739,Retail,137.0973587579531
51,ColdStorage,1740,Retail,113.03637833097834
51,ColdStorage,1741,Retail,152.93189410793983
51,ColdStorage,1742,Retail,117.75139753325102
51,ColdStorage,1743,Retail,121.21576314972903
51,ColdStorage,1744,Retail,118.55393540290802
51,ColdStorage,1745,Retail,117.49012473484551
51,ColdStorage,1746,Retail,147.9230681034686
51,ColdStorage,1747,Retail,132.55413143337483
51,ColdStorage,1748,Retail,127.59127796939067
51,ColdStorage,1749,Retail,132.55402634113995
51,ColdStorage,1750,Retail,132.55423652570036
51,ColdStorage,1751,Retail,142.87379151550843
51,ColdStorage,1752,Retail,142.87379151550843
51,ColdStorage,1753,Retail,117.75127600602963
51,ColdStorage,1754,Retail,117.75127600602963
51,ColdStorage,1755,Retail,117.75139753325102
51,ColdStorage,1756,Retail,117.01879217378158
51,ColdStorage,1757,Retail,117.49030330725905
51,ColdStorage,1758,Retail,139.86791951978046
51,ColdStorage,1759,Retail,139.93453010016464
51,ColdStorage,1760,Retail,139.77815002951903
51,ColdStorage,1761,Retail,143.7181508643936
51,ColdStorage,1762,Retail,132.55423652570036
51,ColdStorage,1763,Retail,117.49012473484551
51,ColdStorage,1764,Retail,117.49030330725905
51,ColdStorage,1765,Retail,104.81634284203197
51,ColdStorage,1766,Retail,104.81634284203197
51,ColdStorage,1768,Retail,125.63251779861712
51,ColdStorage,1769,Retail,116.7602216129613
51,ColdStorage,1771,Retail,134.99249814703523
51,ColdStorage,1778,Retail,129.18726619958994
51,ColdStorage,1779,Retail,103.90669672032747
51,ColdStorage,1780,Retail,127.73793672773147
51,ColdStorage,1781,Retail,104.12431260645613
51,ColdStorage,1782,Retail,124.11936288682028
51,ColdStorage,1783,Retail,101.37932468521338
51,ColdStorage,1786,Retail,116.76061192640681
51,ColdStorage,1787,Retail,115.02895536814394
51,ColdStorage,1788,Retail,100.65765337810254
51,ColdStorage,1789,Retail,120.95457267516645
51,ColdStorage,1791,Retail,100.22153977240025
51,ColdStorage,1793,Retail,128.63830165108428
51,ColdStorage,1795,Retail,136.831534905878
51,ColdStorage,1798,Retail,143.1434308805741
51,ColdStorage,1800,Retail,102.36171002927185
51,ColdStorage,1802,Retail,130.52220636880082
51,ColdStorage,1806,Retail,132.55413143337483
51,ColdStorage,1807,Retail,129.18634687033384
51,ColdStorage,1808,Retail,143.86143022598378
51,ColdStorage,1809,Retail,117.75115447887782
51,ColdStorage,1810,Retail,117.75103295179628
51,ColdStorage,1811,Retail,120.1785246200345
51,ColdStorage,1812,Retail,120.1785246200345
51,ColdStorage,1813,Retail,120.1785246200345
51,ColdStorage,1814,Retail,117.75139753325102
51,ColdStorage,1815,Retail,111.77957231922728
51,ColdStorage,1836,Retail,139.86791951978046
51,ColdStorage,1837,Retail,139.01536632425785
51,ColdStorage,1838,Retail,139.6353618022535
51,ColdStorage,1839,Retail,139.77815002951903
51,ColdStorage,1840,Retail,117.49039259365769
51,ColdStorage,1841,Retail,138.29618841123124
51,ColdStorage,1842,Retail,138.29618841123124
51,ColdStorage,1861,Retail,143.09707833722774
51,ColdStorage,1862,Retail,117.75139753325102
51,ColdStorage,1863,Retail,125.75741071417305
51,ColdStorage,1864,Retail,117.49030330725905
51,ColdStorage,1865,Retail,125.75741071417305
51,ColdStorage,1866,Retail,155.11922715438973
51,ColdStorage,1867,Retail,152.93189410793983
51,ColdStorage,1868,Retail,154.43203196381089
51,ColdStorage,1888,Retail,154.43203196381089
51,ColdStorage,1889,Retail,132.55423652570036
51,ColdStorage,1890,Retail,124.70845815439169
51,ColdStorage,1891,Retail,124.70845815439169
51,ColdStorage,1892,Retail,121.14202427927165
51,ColdStorage,1898,Retail,108.35951416282178
51,ColdStorage,1899,Retail,109.2525853219755
51,ColdStorage,1915,Retail,125.75741071417305
51,ColdStorage,1916,Retail,137.54050820879075
51,ColdStorage,1917,Retail,156.08896267349965
51,ColdStorage,1918,Retail,154.43203196381089
51,ColdStorage,1919,Retail,160.00677556585228
51,ColdStorage,1920,Retail,127.76348367209759
51,ColdStorage,1921,Retail,133.07494542229446
51,ColdStorage,1922,Retail,152.00503382203212
51,ColdStorage,1923,Retail,124.70845815439169
51,ColdStorage,1958,Retail,117.98246384821681
51,ColdStorage,1976,Retail,114.53651763378126
51,ColdStorage,1977,Retail,139.37707669897316
51,ColdStorage,1979,Retail,133.30376420785862
51,ColdStorage,1980,Retail,132.21258212615354
51,ColdStorage,1981,Retail,126.71162899481128
51,ColdStorage,1982,Retail,141.60831423296088
51,ColdStorage,1983,Retail,117.7514727424617
51,ColdStorage,1985,Retail,124.71510987381758
51,ColdStorage,1986,Retail,139.5235329962123
51,ColdStorage,2023,Retail,188.31139826808044
51,ColdStorage,2024,Retail,154.82818531064962
51,ColdStorage,2026,Retail,197.91956609084292
51,ColdStorage,2027,Retail,125.02527479143339
51,ColdStorage,2041,Retail,185.7365600853007
51,ColdStorage,2042,Retail,196.79309585771807
51,ColdStorage,2043,Retail,191.54519428794822
51,ColdStorage,2049,Retail,167.59614555651874
51,ColdStorage,2050,Retail,198.79255023023828
51,ColdStorage,2055,Retail,188.1449670383521
51,ColdStorage,2056,Retail,187.88580971092287
51,ColdStorage,2057,Retail,183.4773249551073
51,ColdStorage,2058,Retail,179.33284849084154
51,ColdStorage,2078,Retail,121.48692718838936
51,ColdStorage,2079,Retail,125.63165152498608
51,ColdStorage,2080,Retail,139.37866089964632
51,ColdStorage,2081,Retail,140.57676214459968
51,ColdStorage,2082,Retail,136.831534905878
51,ColdStorage,2083,Retail,134.9447249397671
51,ColdStorage,2084,Retail,138.52386855650894
51,ColdStorage,2085,Retail,146.85602437109097
51,ColdStorage,2086,Retail,149.37652224215108
51,ColdStorage,2087,Retail,154.20300903169482
51,ColdStorage,2088,Retail,125.75741071417305
51,ColdStorage,2125,Retail,121.23624632981489
51,ColdStorage,2126,Retail,143.1434308805741
51,ColdStorage,2174,Retail,116.76067509379905
51,ColdStorage,2175,Retail,112.32082481233354
51,ColdStorage,2176,Retail,112.29451021192483
51,ColdStorage,2177,Retail,137.39039405472934
51,ColdStorage,2178,Retail,138.69410718695855
51,ColdStorage,2182,Retail,154.43203196381089
51,ColdStorage,2183,Retail,134.39363587789222
51,ColdStorage,2184,Retail,122.48791228307199
51,ColdStorage,2185,Retail,127.2022203117663
51,ColdStorage,2186,Retail,132.55392124899515
51,ColdStorage,2187,Retail,154.20300903169482
51,ColdStorage,2188,Retail,154.43203196381089
51,ColdStorage,2189,Retail,127.76348367209759
51,ColdStorage,2190,Retail,134.96212785936314
51,ColdStorage,2191,Retail,126.3584833223605
51,ColdStorage,2192,Retail,117.49030330725905
51,ColdStorage,2193,Retail,127.56419515173113
51,ColdStorage,2194,Retail,117.49012473484551
51,ColdStorage,2218,Retail,176.15747717848257
51,ColdStorage,2275,Retail,136.58358066463794
51,ColdStorage,2277,Retail,131.1703753916896
51,ColdStorage,2278,Retail,135.95793755734172
51,ColdStorage,2279,Retail,112.29451021192483
51,ColdStorage,2281,Retail,139.08242718434312
51,ColdStorage,2282,Retail,112.59998577805192
51,ColdStorage,2283,Retail,122.16376333755072
51,ColdStorage,2284,Retail,124.75931203464269
51,ColdStorage,2285,Retail,176.08007344333234
51,ColdStorage,2286,Retail,193.22944254015883
51,ColdStorage,2289,Retail,178.96801893001398
51,ColdStorage,2290,Retail,178.718395250471
51,ColdStorage,2354,Retail,179.45980332067955
51,ColdStorage,2355,Retail,184.52876979652984
51,ColdStorage,2356,Retail,182.25371926628296
51,ColdStorage,2438,Retail,138.21099642859346
51,ColdStorage,2510,Retail,142.17934137899525
51,ColdStorage,2550,Retail,115.12848582159462
51,ColdStorage,3162,Retail,125.69894224764653
51,ColdStorage,3172,Retail,129.86449860329358
51,ColdStorage,3173,Retail,126.6227962679173
51,ColdStorage,3174,Retail,123.39232431492701
51,ColdStorage,3175,Retail,129.28745954159018
51,ColdStorage,3176,Retail,128.61153780856438
51,ColdStorage,3178,Retail,128.3816394384158
51,ColdStorage,3179,Retail,128.37803023062708
51,ColdStorage,3180,Retail,104.03740670806314
51,ColdStorage,3182,Retail,114.24365892190048
51,ColdStorage,3221,Retail,127.88238776507565
51,ColdStorage,3223,Retail,128.58425786588523
51,ColdStorage,3224,Retail,128.3816394384158
51,ColdStorage,3225,Retail,128.3816394384158
51,ColdStorage,3226,Retail,131.18877054603783
51,ColdStorage,3227,Retail,128.3816394384158
51,ColdStorage,3228,Retail,116.59786909293662
51,ColdStorage,3229,Retail,125.8878015230587
51,ColdStorage,3230,Retail,126.8666803846101
51,ColdStorage,3231,Retail,128.75822173903683
51,ColdStorage,3232,Retail,128.3816394384158
51,ColdStorage,3233,Retail,128.3816394384158
51,ColdStorage,3234,Retail,126.13082595801562
51,ColdStorage,3245,Retail,129.86449860329358
51,ColdStorage,3246,Retail,130.83822797047483
51,ColdStorage,3247,Retail,128.3816394384158
51,ColdStorage,3248,Retail,128.3816394384158
51,ColdStorage,3249,Retail,127.58557498001784
51,ColdStorage,3250,Retail,128.3582750849433
51,ColdStorage,3251,Retail,128.3816394384158
51,ColdStorage,3253,Retail,128.3816394384158
51,ColdStorage,3255,Retail,129.86449860329358
51,ColdStorage,3256,Retail,128.3816394384158
51,ColdStorage,3310,Retail,132.4730997070432
51,ColdStorage,3448,Retail,145.14845213171543
51,ColdStorage,3449,Retail,152.35983844868832
51,ColdStorage,3450,Retail,128.3816394384158
51,ColdStorage,3452,Retail,142.00196647954073
51,ColdStorage,3453,Retail,117.47933448398405
51,ColdStorage,3455,Retail,118.05830042103025
51,ColdStorage,3456,Retail,138.29564355713174
51,ColdStorage,3457,Retail,136.8189566124485
51,ColdStorage,3458,Retail,121.75127394278776
51,ColdStorage,3459,Retail,140.79273564554862
51,ColdStorage,3460,Retail,154.2024535820528
51,ColdStorage,3461,Retail,130.55043249381907
51,ColdStorage,3462,Retail,115.73203111573545
51,ColdStorage,3463,Retail,128.3816394384158
51,ColdStorage,3464,Retail,115.91476872514002
51,ColdStorage,3465,Retail,132.20679209833816
51,ColdStorage,3466,Retail,118.60560897725725
51,ColdStorage,3501,Retail,146.50358236064196
51,ColdStorage,3748,Retail,142.26189103486655
51,ColdStorage,3749,Retail,139.84742580322612
51,ColdStorage,3753,Retail,143.93186199878863
51,ColdStorage,3754,Retail,128.3816394384158
51,ColdStorage,3756,Retail,129.22956902089376
51,ColdStorage,3757,Retail,128.3816394384158
51,ColdStorage,3758,Retail,104.22609840026789
51,ColdStorage,3759,Retail,131.89521081117528
51,ColdStorage,3760,Retail,128.3816394384158
51,ColdStorage,3761,Retail,136.11785668364328
51,ColdStorage,3762,Retail,134.5284348084038
51,ColdStorage,3763,Retail,191.41409221738536
51,ColdStorage,3764,Retail,133.1154006953418
51,ColdStorage,3765,Retail,134.06474592802226
51,ColdStorage,3766,Retail,128.3816394384158
51,ColdStorage,3767,Retail,128.3816394384158
51,ColdStorage,3779,Retail,111.06756455815209
51,ColdStorage,3780,Retail,147.92905337912018
51,ColdStorage,3781,Retail,128.3816394384158
51,ColdStorage,3782,Retail,137.91009257386784
51,ColdStorage,3783,Retail,131.4340349277477
51,ColdStorage,3784,Retail,134.47587131567187
51,ColdStorage,3785,Retail,121.68492693914901
51,ColdStorage,3786,Retail,121.38113631499078
51,ColdStorage,3787,Retail,128.18269114814828
51,ColdStorage,3788,Retail,148.9976402409412
51,ColdStorage,3789,Retail,128.3816394384158
51,ColdStorage,3790,Retail,127.40418491514892
51,ColdStorage,3847,Retail,156.0046802871162
51,ColdStorage,3942,Retail,130.41858150258037
51,ColdStorage,3943,Retail,135.27994333112196
51,ColdStorage,3948,Retail,128.3816394384158
51,ColdStorage,3949,Retail,141.79817165864355
51,ColdStorage,3950,Retail,116.57230099428375
51,ColdStorage,3951,Retail,127.87872852049128
51,ColdStorage,4009,Retail,128.3816394384158
51,ColdStorage,4010,Retail,134.52327252392885
51,ColdStorage,4011,Retail,127.13475914782602
51,ColdStorage,4012,Retail,129.9043441445512
51,ColdStorage,4153,Retail,173.90223032384569
51,ColdStorage,4187,Retail,185.68225092066254
51,ColdStorage,4349,Retail,131.45165908915007
52,Warehouse,462,Retail,182.52696095064775
52,Warehouse,512,Retail,183.1936496966867
52,Warehouse,652,Retail,186.3076060358514
52,Warehouse,683,Retail,186.76826780168213
52,Warehouse,822,Retail,187.2872098766866
52,Warehouse,839,Retail,120.4989814529572
52,Warehouse,843,Retail,138.8953884990988
52,Warehouse,847,Retail,127.34157797795964
52,Warehouse,848,Retail,103.42583868863619
52,Warehouse,849,Retail,101.5310023319193
52,Warehouse,850,Retail,136.17025528703363
52,Warehouse,852,Retail,128.0212106466717
52,Warehouse,853,Retail,125.90179473611852
52,Warehouse,912,Retail,129.12131657400977
52,Warehouse,1036,Retail,133.9514742705467
52,Warehouse,1037,Retail,132.730300031224
52,Warehouse,1038,Retail,112.29451021192483
52,Warehouse,1039,Retail,108.22833131488595
52,Warehouse,1040,Retail,119.75343012388423
52,Warehouse,1041,Retail,122.84279208938598
52,Warehouse,1042,Retail,132.77233600169004
52,Warehouse,1043,Retail,130.04801572095624
52,Warehouse,1044,Retail,129.0428054259743
52,Warehouse,1045,Retail,106.12829793851485
52,Warehouse,1046,Retail,113.179442623502
52,Warehouse,1047,Retail,122.5139272739303
52,Warehouse,1048,Retail,124.73047661159433
52,Warehouse,1049,Retail,108.55142278112407
52,Warehouse,1050,Retail,140.33252372071487
52,Warehouse,1051,Retail,115.10271124963597
52,Warehouse,1052,Retail,107.44348628473303
52,Warehouse,1054,Retail,130.06164631820383
52,Warehouse,1055,Retail,133.82707492120375
52,Warehouse,1056,Retail,134.22788997012148
52,Warehouse,1057,Retail,129.7458819900188
52,Warehouse,1058,Retail,164.57276088242796
52,Warehouse,1060,Retail,108.31935078854062
52,Warehouse,1061,Retail,118.88359187361358
52,Warehouse,1062,Retail,117.73345232143296
52,Warehouse,1064,Retail,114.68933544568691
52,Warehouse,1065,Retail,134.75777508830444
52,Warehouse,1066,Retail,135.59054998528228
52,Warehouse,1078,Retail,139.86860520577315
52,Warehouse,1106,Retail,144.11153031153668
52,Warehouse,1107,Retail,136.91287425940462
52,Warehouse,1108,Retail,110.63270035609698
52,Warehouse,1110,Retail,112.29451021192483
52,Warehouse,1111,Retail,105.38803699409463
52,Warehouse,1200,Retail,137.54012829974022
52,Warehouse,1201,Retail,137.0973587579531
52,Warehouse,1202,Retail,137.0973587579531
52,Warehouse,1203,Retail,162.6821650776099
52,Warehouse,1204,Retail,164.32632515668894
52,Warehouse,1205,Retail,164.32632515668894
52,Warehouse,1206,Retail,117.75139753325102
52,Warehouse,1207,Retail,137.53993834582496
52,Warehouse,1208,Retail,113.53376315796727
52,Warehouse,1209,Retail,132.381236742502
52,Warehouse,1289,Retail,164.32632515668894
52,Warehouse,1290,Retail,111.19874716492663
52,Warehouse,1291,Retail,131.86490582344106
52,Warehouse,1292,Retail,137.54041323137565
52,Warehouse,1365,Retail,134.45586537488722
52,Warehouse,1367,Retail,100.7667611998498
52,Warehouse,1368,Retail,105.68576068856372
52,Warehouse,1369,Retail,109.68032650660558
52,Warehouse,1370,Retail,100.88148847713313
52,Warehouse,1371,Retail,108.31935078854062
52,Warehouse,1372,Retail,111.72066498119774
52,Warehouse,1373,Retail,104.02719843855948
52,Warehouse,1374,Retail,102.00862143793432
52,Warehouse,1377,Retail,114.83415482396428
52,Warehouse,1378,Retail,110.68504436557537
52,Warehouse,1379,Retail,125.94891837895483
52,Warehouse,1380,Retail,139.78296977251816
52,Warehouse,1409,Retail,125.42027552062459
52,Warehouse,1410,Retail,104.54589672353909
52,Warehouse,1411,Retail,103.46393568295306
52,Warehouse,1412,Retail,128.26098743478516
52,Warehouse,1414,Retail,133.18776509756685
52,Warehouse,1415,Retail,137.12343628718776
52,Warehouse,1416,Retail,104.42335106599249
52,Warehouse,1417,Retail,101.9731845578843
52,Warehouse,1418,Retail,122.06499894846515
52,Warehouse,1420,Retail,131.4910402775222
52,Warehouse,1423,Retail,112.54056946178693
52,Warehouse,1424,Retail,112.54056946178693
52,Warehouse,1425,Retail,112.13754946353883
52,Warehouse,1426,Retail,117.75139753325102
52,Warehouse,1427,Retail,112.13754946353883
52,Warehouse,1428,Retail,112.13754946353883
52,Warehouse,1429,Retail,121.21576314972903
52,Warehouse,1430,Retail,132.55402634113995
52,Warehouse,1431,Retail,132.55402634113995
52,Warehouse,1432,Retail,117.75127600602963
52,Warehouse,1433,Retail,117.49021402098832
52,Warehouse,1434,Retail,112.54338756674788
52,Warehouse,1435,Retail,114.68637441865177
52,Warehouse,1442,Retail,188.31139826808044
52,Warehouse,1462,Retail,118.2320142460394
52,Warehouse,1463,Retail,148.56723425397558
52,Warehouse,1464,Retail,149.8207605616318
52,Warehouse,1465,Retail,149.8207605616318
52,Warehouse,1466,Retail,132.55381615694046
52,Warehouse,1467,Retail,142.87379151550843
52,Warehouse,1468,Retail,142.87379151550843
52,Warehouse,1469,Retail,142.87379151550843
52,Warehouse,1470,Retail,117.75115447887782
52,Warehouse,1471,Retail,117.75127600602963
52,Warehouse,1472,Retail,129.75723393210944
52,Warehouse,1473,Retail,117.49003544883044
52,Warehouse,1474,Retail,140.9457344083455
52,Warehouse,1475,Retail,137.540033322732
52,Warehouse,1489,Retail,139.89812765116406
52,Warehouse,1490,Retail,143.0971861434181
52,Warehouse,1491,Retail,122.40685822907062
52,Warehouse,1492,Retail,132.8625411842112
52,Warehouse,1493,Retail,117.75115447887782
52,Warehouse,1494,Retail,117.09500107204124
52,Warehouse,1495,Retail,112.13754946353883
52,Warehouse,1496,Retail,121.21576314972903
52,Warehouse,1497,Retail,121.21576314972903
52,Warehouse,1498,Retail,121.21576314972903
52,Warehouse,1499,Retail,118.23264159751342
52,Warehouse,1500,Retail,113.02287299931018
52,Warehouse,1501,Retail,113.02287299931018
52,Warehouse,1502,Retail,117.49012473484551
52,Warehouse,1505,Retail,117.75151906054317
52,Warehouse,1506,Retail,143.09675491913407
52,Warehouse,1507,Retail,125.75185192071137
52,Warehouse,1508,Retail,132.55455180321906
52,Warehouse,1509,Retail,142.87379151550843
52,Warehouse,1510,Retail,117.75127600602963
52,Warehouse,1511,Retail,117.75139753325102
52,Warehouse,1512,Retail,120.1785246200345
52,Warehouse,1513,Retail,120.1785246200345
52,Warehouse,1514,Retail,117.65695656450585
52,Warehouse,1543,Retail,188.61815315000436
52,Warehouse,1544,Retail,197.56459754992778
52,Warehouse,1568,Retail,133.09002231171206
52,Warehouse,1569,Retail,135.91359050491494
52,Warehouse,1570,Retail,132.2550859330284
52,Warehouse,1571,Retail,103.31711467856637
52,Warehouse,1572,Retail,105.9059887256265
52,Warehouse,1573,Retail,103.31711467856637
52,Warehouse,1574,Retail,117.49030330725905
52,Warehouse,1575,Retail,137.54031825406216
52,Warehouse,1576,Retail,138.0045220809101
52,Warehouse,1577,Retail,143.74334344349654
52,Warehouse,1578,Retail,145.17832800644868
52,Warehouse,1579,Retail,139.63514701475913
52,Warehouse,1580,Retail,117.49030330725905
52,Warehouse,1581,Retail,117.49030330725905
52,Warehouse,1582,Retail,104.81634284203197
52,Warehouse,1583,Retail,104.81634284203197
52,Warehouse,1584,Retail,109.93044606698348
52,Warehouse,1623,Retail,137.54041323137565
52,Warehouse,1624,Retail,113.44406533148734
52,Warehouse,1625,Retail,117.49003544883044
52,Warehouse,1633,Retail,182.37824254974117
52,Warehouse,1641,Retail,178.96801893001398
52,Warehouse,1643,Retail,169.51455560420595
52,Warehouse,1644,Retail,169.51455560420595
52,Warehouse,1681,Retail,134.14470527995874
52,Warehouse,1683,Retail,100.29737337550628
52,Warehouse,1684,Retail,162.0421439823083
52,Warehouse,1685,Retail,116.76061192640681
52,Warehouse,1686,Retail,125.75928530845536
52,Warehouse,1687,Retail,131.3497988016906
52,Warehouse,1688,Retail,102.66553167044795
52,Warehouse,1690,Retail,103.39170974240466
52,Warehouse,1691,Retail,103.48190411333708
52,Warehouse,1692,Retail,148.04806354712457
52,Warehouse,1694,Retail,123.82253913697872
52,Warehouse,1697,Retail,114.4910728705207
52,Warehouse,1698,Retail,122.06499894846515
52,Warehouse,1699,Retail,135.78936517773096
52,Warehouse,1700,Retail,126.78061676479024
52,Warehouse,1701,Retail,134.1529311134931
52,Warehouse,1702,Retail,105.88158618022658
52,Warehouse,1703,Retail,105.46581370859472
52,Warehouse,1704,Retail,104.12431260645613
52,Warehouse,1706,Retail,102.85695632103845
52,Warehouse,1707,Retail,129.23008619923914
52,Warehouse,1715,Retail,114.56133660004546
52,Warehouse,1728,Retail,112.13754946353883
52,Warehouse,1729,Retail,112.13754946353883
52,Warehouse,1730,Retail,112.13754946353883
52,Warehouse,1731,Retail,112.13754946353883
52,Warehouse,1732,Retail,117.75127600602963
52,Warehouse,1733,Retail,130.048460700119
52,Warehouse,1734,Retail,112.13754946353883
52,Warehouse,1735,Retail,117.75103295179628
52,Warehouse,1736,Retail,132.55423652570036
52,Warehouse,1737,Retail,113.02287299931018
52,Warehouse,1738,Retail,132.28447888833736
52,Warehouse,1739,Retail,137.0973587579531
52,Warehouse,1740,Retail,113.03637833097834
52,Warehouse,1741,Retail,152.93189410793983
52,Warehouse,1742,Retail,117.75139753325102
52,Warehouse,1743,Retail,121.21576314972903
52,Warehouse,1744,Retail,118.55393540290802
52,Warehouse,1745,Retail,117.49012473484551
52,Warehouse,1746,Retail,147.9230681034686
52,Warehouse,1747,Retail,132.55413143337483
52,Warehouse,1748,Retail,127.59127796939067
52,Warehouse,1749,Retail,132.55402634113995
52,Warehouse,1750,Retail,132.55423652570036
52,Warehouse,1751,Retail,142.87379151550843
52,Warehouse,1752,Retail,142.87379151550843
52,Warehouse,1753,Retail,117.75127600602963
52,Warehouse,1754,Retail,117.75127600602963
52,Warehouse,1755,Retail,117.75139753325102
52,Warehouse,1756,Retail,117.01879217378158
52,Warehouse,1757,Retail,117.49030330725905
52,Warehouse,1758,Retail,139.86791951978046
52,Warehouse,1759,Retail,139.93453010016464
52,Warehouse,1760,Retail,139.77815002951903
52,Warehouse,1761,Retail,143.7181508643936
52,Warehouse,1762,Retail,132.55423652570036
52,Warehouse,1763,Retail,117.49012473484551
52,Warehouse,1764,Retail,117.49030330725905
52,Warehouse,1765,Retail,104.81634284203197
52,Warehouse,1766,Retail,104.81634284203197
52,Warehouse,1768,Retail,125.63251779861712
52,Warehouse,1769,Retail,116.7602216129613
52,Warehouse,1771,Retail,134.99249814703523
52,Warehouse,1778,Retail,129.18726619958994
52,Warehouse,1779,Retail,103.90669672032747
52,Warehouse,1780,Retail,127.73793672773147
52,Warehouse,1781,Retail,104.12431260645613
52,Warehouse,1782,Retail,124.11936288682028
52,Warehouse,1783,Retail,101.37932468521338
52,Warehouse,1786,Retail,116.76061192640681
52,Warehouse,1787,Retail,115.02895536814394
52,Warehouse,1788,Retail,100.65765337810254
52,Warehouse,1789,Retail,120.95457267516645
52,Warehouse,1791,Retail,100.22153977240025
52,Warehouse,1793,Retail,128.63830165108428
52,Warehouse,1795,Retail,136.831534905878
52,Warehouse,1798,Retail,143.1434308805741
52,Warehouse,1800,Retail,102.36171002927185
52,Warehouse,1802,Retail,130.52220636880082
52,Warehouse,1806,Retail,132.55413143337483
52,Warehouse,1807,Retail,129.18634687033384
52,Warehouse,1808,Retail,143.86143022598378
52,Warehouse,1809,Retail,117.75115447887782
52,Warehouse,1810,Retail,117.75103295179628
52,Warehouse,1811,Retail,120.1785246200345
52,Warehouse,1812,Retail,120.1785246200345
52,Warehouse,1813,Retail,120.1785246200345
52,Warehouse,1814,Retail,117.75139753325102
52,Warehouse,1815,Retail,111.77957231922728
52,Warehouse,1836,Retail,139.86791951978046
52,Warehouse,1837,Retail,139.01536632425785
52,Warehouse,1838,Retail,139.6353618022535
52,Warehouse,1839,Retail,139.77815002951903
52,Warehouse,1840,Retail,117.49039259365769
52,Warehouse,1841,Retail,138.29618841123124
52,Warehouse,1842,Retail,138.29618841123124
52,Warehouse,1861,Retail,143.09707833722774
52,Warehouse,1862,Retail,117.75139753325102
52,Warehouse,1863,Retail,125.75741071417305
52,Warehouse,1864,Retail,117.49030330725905
52,Warehouse,1865,Retail,125.75741071417305
52,Warehouse,1866,Retail,155.11922715438973
52,Warehouse,1867,Retail,152.93189410793983
52,Warehouse,1868,Retail,154.43203196381089
52,Warehouse,1888,Retail,154.43203196381089
52,Warehouse,1889,Retail,132.55423652570036
52,Warehouse,1890,Retail,124.70845815439169
52,Warehouse,1891,Retail,124.70845815439169
52,Warehouse,1892,Retail,121.14202427927165
52,Warehouse,1898,Retail,108.35951416282178
52,Warehouse,1899,Retail,109.2525853219755
52,Warehouse,1915,Retail,125.75741071417305
52,Warehouse,1916,Retail,137.54050820879075
52,Warehouse,1917,Retail,156.08896267349965
52,Warehouse,1918,Retail,154.43203196381089
52,Warehouse,1919,Retail,160.00677556585228
52,Warehouse,1920,Retail,127.76348367209759
52,Warehouse,1921,Retail,133.07494542229446
52,Warehouse,1922,Retail,152.00503382203212
52,Warehouse,1923,Retail,124.70845815439169
52,Warehouse,1958,Retail,117.98246384821681
52,Warehouse,1976,Retail,114.53651763378126
52,Warehouse,1977,Retail,139.37707669897316
52,Warehouse,1979,Retail,133.30376420785862
52,Warehouse,1980,Retail,132.21258212615354
52,Warehouse,1981,Retail,126.71162899481128
52,Warehouse,1982,Retail,141.60831423296088
52,Warehouse,1983,Retail,117.7514727424617
52,Warehouse,1985,Retail,124.71510987381758
52,Warehouse,1986,Retail,139.5235329962123
52,Warehouse,2023,Retail,188.31139826808044
52,Warehouse,2024,Retail,154.82818531064962
52,Warehouse,2026,Retail,197.91956609084292
52,Warehouse,2027,Retail,125.02527479143339
52,Warehouse,2041,Retail,185.7365600853007
52,Warehouse,2042,Retail,196.79309585771807
52,Warehouse,2043,Retail,191.54519428794822
52,Warehouse,2049,Retail,167.59614555651874
52,Warehouse,2050,Retail,198.79255023023828
52,Warehouse,2055,Retail,188.1449670383521
52,Warehouse,2056,Retail,187.88580971092287
52,Warehouse,2057,Retail,183.4773249551073
52,Warehouse,2058,Retail,179.33284849084154
52,Warehouse,2078,Retail,121.48692718838936
52,Warehouse,2079,Retail,125.63165152498608
52,Warehouse,2080,Retail,139.37866089964632
52,Warehouse,2081,Retail,140.57676214459968
52,Warehouse,2082,Retail,136.831534905878
52,Warehouse,2083,Retail,134.9447249397671
52,Warehouse,2084,Retail,138.52386855650894
52,Warehouse,2085,Retail,146.85602437109097
52,Warehouse,2086,Retail,149.37652224215108
52,Warehouse,2087,Retail,154.20300903169482
52,Warehouse,2088,Retail,125.75741071417305
52,Warehouse,2125,Retail,121.23624632981489
52,Warehouse,2126,Retail,143.1434308805741
52,Warehouse,2174,Retail,116.76067509379905
52,Warehouse,2175,Retail,112.32082481233354
52,Warehouse,2176,Retail,112.29451021192483
52,Warehouse,2177,Retail,137.39039405472934
52,Warehouse,2178,Retail,138.69410718695855
52,Warehouse,2182,Retail,154.43203196381089
52,Warehouse,2183,Retail,134.39363587789222
52,Warehouse,2184,Retail,122.48791228307199
