UnitID,UnitType,Pincode,District,State,Latitude,Longitude,Capacity,CapacityUnit,StorageCostPerKg
1883,Retail,360380,RAJKOT,GUJARAT,21.811149,70.689339,,,
1884,Retail,360020,RAJKOT,GUJARAT,22.256355,70.9541373,,,
1885,Retail,360020,RAJKOT,GUJARAT,22.1822257,70.9208993,,,
1886,Retail,360020,RAJKOT,GUJARAT,22.187041,70.9478893,,,
1887,Retail,360110,RAJKOT,GUJARAT,22.4571778,70.6765663,,,
1888,Retail,394248,SURAT,GUJARAT,20.9189,73.22445,,,
1889,Retail,394355,SURAT,GUJARAT,21.11703,73.10767,,,
1890,Retail,394355,SURAT,GUJARAT,21.1864,73.13645,,,
1891,Retail,394355,SURAT,GUJARAT,21.1864,73.13645,,,
1892,Retail,394355,SURAT,GUJARAT,21.217741,73.17137,,,
1893,VillageCooperative,383410,SABAR KANTHA,GUJARAT,23.763288,73.0468,787.0,liters,0.34942820838627703
1894,Retail,391530,VADODARA,GUJARAT,15.59,80.03,,,
1895,Retail,391761,VADODARA,GUJARAT,15.59,73.49,,,
1896,Retail,391520,VADODARA,GUJARAT,15.59,85.39,,,
1897,Retail,391520,VADODARA,GUJARAT,15.59,73.26,,,
1898,Retail,391530,VADODARA,GUJARAT,23.11,73.78,,,
1899,Retail,391530,VADODARA,GUJARAT,23.1188,73.7815,,,
1900,Retail,391530,VADODARA,GUJARAT,22.6,73.36,,,
1901,Retail,391530,VADODARA,GUJARAT,15.59,73.78,,,
1902,Retail,391770,VADODARA,GUJARAT,15.59,73.36,,,
1903,Retail,391770,VADODARA,GUJARAT,22.58,73.25,,,
1904,Retail,391745,VADODARA,GUJARAT,15.59,73.16,,,
1905,Retail,391775,VADODARA,GUJARAT,23.13,73.35,,,
1906,Retail,391760,VADODARA,GUJARAT,22.35,73.38,,,
1907,Retail,391760,VADODARA,GUJARAT,15.59,73.34,,,
1908,Retail,391760,VADODARA,GUJARAT,15.59,73.55,,,
1909,Retail,391760,VADODARA,GUJARAT,15.59,73.34,,,
1910,Retail,392310,VADODARA,GUJARAT,15.59,73.04,,,
1911,Retail,391445,VADODARA,GUJARAT,15.59,73.2,,,
1912,Retail,391445,VADODARA,GUJARAT,22.17,73.01,,,
1913,Retail,391445,VADODARA,GUJARAT,15.59,73.2,,,
1914,Retail,391761,VADODARA,GUJARAT,22.3,73.49,,,
1915,Retail,394325,SURAT,GUJARAT,21.1927,72.97395,,,
1916,Retail,394325,SURAT,GUJARAT,21.0834085,72.9873884,,,
1917,Retail,394248,SURAT,GUJARAT,20.9050701,73.2544686,,,
1918,Retail,394248,SURAT,GUJARAT,20.9189,73.22445,,,
1919,Retail,394248,SURAT,GUJARAT,20.872025,73.294227,,,
1920,Retail,394620,SURAT,GUJARAT,21.221,72.77765,,,
1921,Retail,394620,SURAT,GUJARAT,21.110456,73.167413,,,
1922,Retail,394355,SURAT,GUJARAT,21.415649,74.297846,,,
1923,Retail,394355,SURAT,GUJARAT,21.1864,73.13645,,,
1924,VillageCooperative,383410,SABAR KANTHA,GUJARAT,23.852339,73.049821,2463.0,liters,0.1116524563540398
1925,VillageCooperative,383410,SABAR KANTHA,GUJARAT,23.855364,73.131008,1100.0,liters,0.25
1926,Retail,360110,RAJKOT,GUJARAT,22.4573263,70.6087136,,,
1927,Retail,360110,RAJKOT,GUJARAT,22.4366357,70.4537352,,,
1928,Retail,360110,RAJKOT,GUJARAT,22.4690017,70.5555396,,,
1929,Retail,360110,RAJKOT,GUJARAT,22.4573263,70.6087136,,,
1930,Retail,360110,RAJKOT,GUJARAT,22.4246023,70.5569577,,,
1931,Retail,360110,RAJKOT,GUJARAT,22.4573263,70.6087136,,,
1932,Retail,360110,RAJKOT,GUJARAT,22.397694,70.4358672,,,
1933,VillageCooperative,383240,SABAR KANTHA,GUJARAT,23.701591,73.155612,3493.0,liters,0.0787288863441168
1934,VillageCooperative,383240,SABAR KANTHA,GUJARAT,23.669848,73.178106,2916.0,liters,0.09430727023319616
1935,Retail,391770,VADODARA,GUJARAT,15.59,73.36,,,
1936,Retail,391770,VADODARA,GUJARAT,15.59,73.36,,,
1937,Retail,391770,VADODARA,GUJARAT,15.59,84.38,,,
1938,Retail,391770,VADODARA,GUJARAT,15.59,73.36,,,
1939,Retail,391101,VADODARA,GUJARAT,15.59,88.54,,,
1940,Retail,360003,RAJKOT,GUJARAT,22.4596728,70.7826688,,,
1941,Retail,360003,RAJKOT,GUJARAT,22.4596728,70.7826688,,,
1942,Retail,360003,RAJKOT,GUJARAT,22.4596728,70.7826688,,,
1943,Retail,360003,RAJKOT,GUJARAT,22.5033859,70.8033493,,,
1944,Retail,360006,RAJKOT,GUJARAT,22.3569496,70.7377804,,,
1945,Retail,360006,RAJKOT,GUJARAT,22.3419421,70.7243734,,,
1946,Retail,360021,RAJKOT,GUJARAT,22.2823949,70.5574753,,,
1947,Retail,360021,RAJKOT,GUJARAT,22.2745534,70.5616011,,,
1948,Retail,360021,RAJKOT,GUJARAT,22.2744297,70.5482293,,,
1949,Retail,360004,RAJKOT,GUJARAT,22.256863,70.7785153,,,
1950,Retail,360004,RAJKOT,GUJARAT,22.191834,70.7231543,,,
1951,Retail,360025,RAJKOT,GUJARAT,22.218666,70.9337462,,,
1952,Retail,360025,RAJKOT,GUJARAT,22.100693,70.9757393,,,
1953,Retail,360025,RAJKOT,GUJARAT,22.05799,70.9725143,,,
1954,Retail,360025,RAJKOT,GUJARAT,22.1468581,70.9971596,,,
1955,Retail,360311,RAJKOT,GUJARAT,21.9786,70.7402,,,
1956,Retail,360311,RAJKOT,GUJARAT,22.027566,70.664804,,,
1957,Retail,360311,RAJKOT,GUJARAT,21.947231,70.709413,,,
1958,Retail,360311,RAJKOT,GUJARAT,22.177162,74.318924,,,
1959,Retail,360311,RAJKOT,GUJARAT,21.913269,70.742794,,,
1960,Retail,360311,RAJKOT,GUJARAT,22.009287,71.046805,,,
1961,Retail,360452,RAJKOT,GUJARAT,22.02354,70.342021,,,
1962,Retail,360452,RAJKOT,GUJARAT,22.0256208,70.3702909,,,
1963,Retail,360452,RAJKOT,GUJARAT,21.925198,70.37773,,,
1964,Retail,360410,RAJKOT,GUJARAT,21.374243,70.941305,,,
1965,Retail,360410,RAJKOT,GUJARAT,22.178531,90.710102,,,
1966,Retail,360410,RAJKOT,GUJARAT,22.48099,72.600333,,,
1967,Retail,360410,RAJKOT,GUJARAT,21.84878,70.495617,,,
1968,Retail,360410,RAJKOT,GUJARAT,21.701189,70.413437,,,
1969,Retail,360405,RAJKOT,GUJARAT,21.9155964,70.4960704,,,
1970,VillageCooperative,383240,SABAR KANTHA,GUJARAT,23.641438,73.163774,2556.0,liters,0.10758998435054773
1971,VillageCooperative,383240,SABAR KANTHA,GUJARAT,23.736633,73.173313,1994.0,liters,0.137913741223671
1972,Retail,391110,VADODARA,GUJARAT,17.7537,73.2166,,,
1973,Retail,391110,VADODARA,GUJARAT,22.7893,73.5933,,,
1974,Retail,391110,VADODARA,GUJARAT,15.5934,74.8788,,,
1975,Retail,395004,SURAT,GUJARAT,21.45999,73.092094,,,
1976,Retail,394130,SURAT,GUJARAT,21.321755,72.8581,,,
1977,Retail,394130,SURAT,GUJARAT,21.085101,72.881198,,,
1978,Retail,394130,SURAT,GUJARAT,21.458995,73.019865,,,
1979,Retail,394210,SURAT,GUJARAT,21.1549,72.825,,,
1980,Retail,394210,SURAT,GUJARAT,21.153422,72.871728,,,
1981,Retail,395013,SURAT,GUJARAT,21.209979,72.849768,,,
1982,Retail,394405,SURAT,GUJARAT,21.068047,72.864806,,,
1983,Retail,394405,SURAT,GUJARAT,21.254172,73.302216,,,
1984,Retail,394405,SURAT,GUJARAT,21.436027,73.2308238,,,
1985,Retail,394440,SURAT,GUJARAT,21.27587,72.706361,,,
1986,Retail,394440,SURAT,GUJARAT,21.083309,72.883291,,,
1987,Retail,393105,VADODARA,GUJARAT,21.839411,73.210592,,,
1988,Retail,393105,VADODARA,GUJARAT,21.884774,73.201378,,,
1989,Retail,391745,VADODARA,GUJARAT,22.41,73.2,,,
1990,Retail,391745,VADODARA,GUJARAT,15.59,73.16,,,
1991,Retail,391775,VADODARA,GUJARAT,23.13,73.35,,,
1992,Retail,391760,VADODARA,GUJARAT,15.59,73.34,,,
1993,Retail,391760,VADODARA,GUJARAT,15.59,73.34,,,
1994,Retail,391760,VADODARA,GUJARAT,15.59,73.34,,,
1995,Retail,391760,VADODARA,GUJARAT,15.59,73.34,,,
1996,Retail,391761,VADODARA,GUJARAT,15.59,73.49,,,
1997,Retail,391761,VADODARA,GUJARAT,15.59,73.49,,,
1998,Retail,391761,VADODARA,GUJARAT,15.59,73.5,,,
1999,Retail,391520,VADODARA,GUJARAT,15.59,73.26,,,
2000,Retail,391520,VADODARA,GUJARAT,15.59,73.26,,,
2001,Retail,391520,VADODARA,GUJARAT,15.59,73.26,,,
2002,Retail,391530,VADODARA,GUJARAT,15.59,83.96,,,
2003,Retail,391530,VADODARA,GUJARAT,15.59,73.78,,,
2004,Retail,391770,VADODARA,GUJARAT,15.59,73.2,,,
2005,Retail,391770,VADODARA,GUJARAT,22.64,73.36,,,
2006,Retail,391770,VADODARA,GUJARAT,15.59,73.36,,,
2007,Retail,391770,VADODARA,GUJARAT,22.5602,73.2218,,,
2008,Retail,391775,VADODARA,GUJARAT,15.59,73.35,,,
2009,Retail,391775,VADODARA,GUJARAT,15.59,73.35,,,
2010,VillageCooperative,388307,ANAND,GUJARAT,22.4082345,72.9942934,4573.0,liters,0.060135578394926746
2011,Retail,388307,ANAND,GUJARAT,22.4082345,72.9942934,,,
2012,VillageCooperative,388307,ANAND,GUJARAT,22.4243,72.9918,1471.0,liters,0.18694765465669613
2013,Retail,388307,ANAND,GUJARAT,22.4243,72.9918,,,
2014,VillageCooperative,388307,ANAND,GUJARAT,22.7264,73.1903,1740.0,liters,0.15804597701149425
2015,Retail,388307,ANAND,GUJARAT,22.7264,73.1903,,,
2016,VillageCooperative,388345,ANAND,GUJARAT,22.5054,72.9151,4438.0,liters,0.06196484903109509
2017,Retail,388345,ANAND,GUJARAT,22.5054,72.9151,,,
2018,VillageCooperative,388210,ANAND,GUJARAT,22.6237,73.1647,1095.0,liters,0.2511415525114155
2019,Retail,388210,ANAND,GUJARAT,22.6237,73.1647,,,
2020,VillageCooperative,388360,ANAND,GUJARAT,22.5982,72.9602,2253.0,liters,0.1220594762538837
2021,Retail,388360,ANAND,GUJARAT,22.5982,72.9602,,,
2022,Retail,360405,RAJKOT,GUJARAT,22.033743,70.493769,,,
2023,Retail,360050,RAJKOT,GUJARAT,22.15342,71.35925,,,
2024,Retail,360050,RAJKOT,GUJARAT,22.929677,71.831932,,,
2025,Retail,360050,RAJKOT,GUJARAT,22.419152,73.61241,,,
2026,Retail,360360,RAJKOT,GUJARAT,21.662299,71.392086,,,
2027,Retail,360030,RAJKOT,GUJARAT,21.758666,72.12236,,,
2028,Retail,360035,RAJKOT,GUJARAT,22.14483,70.589705,,,
2029,Retail,360330,RAJKOT,GUJARAT,21.928803,70.906381,,,
2030,Retail,360330,RAJKOT,GUJARAT,21.823636,69.9126,,,
2031,Retail,360330,RAJKOT,GUJARAT,21.863083,70.901179,,,
2032,Retail,360480,RAJKOT,GUJARAT,21.848502,70.127719,,,
2033,Retail,360480,RAJKOT,GUJARAT,21.880949,70.249028,,,
2034,Retail,360325,RAJKOT,GUJARAT,22.314756,70.337149,,,
2035,Retail,360440,RAJKOT,GUJARAT,21.751027,70.336813,,,
2036,Retail,360490,RAJKOT,GUJARAT,21.837925,70.318213,,,
2037,Retail,360490,RAJKOT,GUJARAT,21.7333,70.2833,,,
2038,Retail,360490,RAJKOT,GUJARAT,21.724785,70.207221,,,
2039,Retail,360045,RAJKOT,GUJARAT,21.6591,70.095,,,
2040,Retail,360045,RAJKOT,GUJARAT,21.924962,71.072062,,,
2041,Retail,360055,RAJKOT,GUJARAT,22.212279,71.379247,,,
2042,Retail,360055,RAJKOT,GUJARAT,22.250658,71.269603,,,
2043,Retail,360055,RAJKOT,GUJARAT,22.265248,71.320086,,,
2044,Retail,360030,RAJKOT,GUJARAT,22.022859,70.843955,,,
2045,Retail,360030,RAJKOT,GUJARAT,21.471751,70.846184,,,
2046,Retail,360070,RAJKOT,GUJARAT,22.074376,70.714617,,,
2047,Retail,360330,RAJKOT,GUJARAT,21.850853,70.864764,,,
2048,Retail,360330,RAJKOT,GUJARAT,21.898843,70.913068,,,
2049,Retail,360440,RAJKOT,GUJARAT,21.195966,72.084802,,,
2050,Retail,360490,RAJKOT,GUJARAT,22.331287,71.248814,,,
2051,Retail,360490,RAJKOT,GUJARAT,21.728968,70.108175,,,
2052,Retail,360490,RAJKOT,GUJARAT,21.739539,70.279503,,,
2053,Retail,360490,RAJKOT,GUJARAT,21.766276,70.295521,,,
2054,Retail,360045,RAJKOT,GUJARAT,21.87893,70.979151,,,
2055,Retail,360055,RAJKOT,GUJARAT,22.187655,71.357655,,,
2056,Retail,360055,RAJKOT,GUJARAT,22.131374,71.365878,,,
2057,Retail,360055,RAJKOT,GUJARAT,22.106944,71.412125,,,
2058,Retail,360055,RAJKOT,GUJARAT,22.1455335,71.4477469,,,
2059,VillageCooperative,382650,GANDHINAGAR,GUJARAT,23.39,72.67,4099.0,liters,0.0670895340326909
2060,VillageCooperative,382725,GANDHINAGAR,GUJARAT,23.46,72.64,2215.0,liters,0.12415349887133183
2061,VillageCooperative,382725,GANDHINAGAR,GUJARAT,23.22,72.45,1907.0,liters,0.14420555846879915
2062,VillageCooperative,382725,GANDHINAGAR,GUJARAT,23.25,72.35,4888.0,liters,0.05626022913256956
2063,VillageCooperative,382725,GANDHINAGAR,GUJARAT,23.18,72.41,597.0,liters,0.46063651591289784
2064,VillageCooperative,382722,GANDHINAGAR,GUJARAT,23.1,72.1,4276.0,liters,0.06431244153414406
2065,VillageCooperative,382810,GANDHINAGAR,GUJARAT,23.49,72.68,4776.0,liters,0.05757956448911223
2066,VillageCooperative,382810,GANDHINAGAR,GUJARAT,23.53,72.65,882.0,liters,0.31179138321995464
2067,VillageCooperative,382810,GANDHINAGAR,GUJARAT,23.51,72.68,2212.0,liters,0.12432188065099457
2068,VillageCooperative,382835,GANDHINAGAR,GUJARAT,23.47,72.75,1734.0,liters,0.15859284890426759
2069,VillageCooperative,382845,GANDHINAGAR,GUJARAT,23.42,72.71,3652.0,liters,0.07530120481927711
2070,VillageCooperative,382845,GANDHINAGAR,GUJARAT,23.2,72.64,2988.0,liters,0.09203480589022758
2071,VillageCooperative,382845,GANDHINAGAR,GUJARAT,22.76,72.21,687.0,liters,0.4002911208151383
2072,VillageCooperative,382735,GANDHINAGAR,GUJARAT,23.36,72.62,3334.0,liters,0.08248350329934014
2073,VillageCooperative,382735,GANDHINAGAR,GUJARAT,23.43,72.24,663.0,liters,0.41478129713423834
2074,VillageCooperative,382735,GANDHINAGAR,GUJARAT,23.39,72.55,2359.0,liters,0.1165748198389148
2075,VillageCooperative,382740,GANDHINAGAR,GUJARAT,23.17,72.76,581.0,liters,0.47332185886402756
2076,VillageCooperative,382740,GANDHINAGAR,GUJARAT,22.57,72.27,1061.0,liters,0.25918944392082943
2077,VillageCooperative,382855,GANDHINAGAR,GUJARAT,23.53,72.71,1866.0,liters,0.14737406216505894
2078,Retail,395005,SURAT,GUJARAT,21.222566,73.039421,,,
2079,Retail,395005,SURAT,GUJARAT,21.276,72.6839,,,
2080,Retail,394230,SURAT,GUJARAT,21.085083,72.881214,,,
2081,Retail,394230,SURAT,GUJARAT,21.086356,72.827623,,,
2082,Retail,394230,SURAT,GUJARAT,21.10021,72.923032,,,
2083,Retail,395007,SURAT,GUJARAT,21.148567,72.792395,,,
2084,Retail,395007,SURAT,GUJARAT,21.116142,72.788029,,,
2085,Retail,394107,SURAT,GUJARAT,20.99107,73.06248,,,
2086,Retail,394245,SURAT,GUJARAT,20.963838,73.1682201,,,
2087,Retail,394245,SURAT,GUJARAT,20.9217,73.1161,,,
2088,Retail,394325,SURAT,GUJARAT,21.1927,72.97395,,,
2089,VillageCooperative,382320,GANDHINAGAR,GUJARAT,23.32,72.74,1082.0,liters,0.2541589648798521
2090,VillageCooperative,382650,GANDHINAGAR,GUJARAT,23.36,72.69,1611.0,liters,0.1707014276846679
2091,VillageCooperative,382650,GANDHINAGAR,GUJARAT,23.38,72.69,2762.0,liters,0.09956553222302679
2092,VillageCooperative,382725,GANDHINAGAR,GUJARAT,23.17,72.51,862.0,liters,0.3190255220417633
2093,VillageCooperative,382722,GANDHINAGAR,GUJARAT,23.14,72.42,3476.0,liters,0.07911392405063292
2094,VillageCooperative,382810,GANDHINAGAR,GUJARAT,23.56,72.67,4882.0,liters,0.05632937320770176
2095,VillageCooperative,382835,GANDHINAGAR,GUJARAT,23.44,72.79,1674.0,liters,0.16427718040621267
2096,VillageCooperative,382845,GANDHINAGAR,GUJARAT,23.3,72.22,1177.0,liters,0.2336448598130841
2097,VillageCooperative,382735,GANDHINAGAR,GUJARAT,22.7,72.51,2634.0,liters,0.1044039483675019
2098,VillageCooperative,382735,GANDHINAGAR,GUJARAT,23.24,72.46,3732.0,liters,0.07368703108252947
2099,VillageCooperative,382740,GANDHINAGAR,GUJARAT,23.16,72.87,4291.0,liters,0.06408762526217665
2100,VillageCooperative,382855,GANDHINAGAR,GUJARAT,23.48,72.79,1390.0,liters,0.19784172661870503
2101,VillageCooperative,382855,GANDHINAGAR,GUJARAT,22.58,72.36,2804.0,liters,0.09807417974322397
2102,VillageCooperative,388225,KHEDA,GUJARAT,22.7448,73.1674,2723.0,liters,0.10099155343371281
2103,VillageCooperative,388225,KHEDA,GUJARAT,22.7692,73.1792,812.0,liters,0.33866995073891626
2104,VillageCooperative,388307,ANAND,GUJARAT,22.3678,73.0435,951.0,liters,0.2891692954784437
2105,Retail,388307,ANAND,GUJARAT,22.3678,73.0435,,,
2106,VillageCooperative,388307,ANAND,GUJARAT,22.4182,73.042,2152.0,liters,0.12778810408921934
2107,Retail,388307,ANAND,GUJARAT,22.4182,73.042,,,
2108,VillageCooperative,388307,ANAND,GUJARAT,22.4044,73.0081,2457.0,liters,0.11192511192511193
2109,Retail,388307,ANAND,GUJARAT,22.4044,73.0081,,,
2110,VillageCooperative,388335,ANAND,GUJARAT,22.566,73.0213,2131.0,liters,0.1290473955889254
2111,Retail,388335,ANAND,GUJARAT,22.566,73.0213,,,
2112,VillageCooperative,388560,ANAND,GUJARAT,22.4479,72.9232,4519.0,liters,0.06085417127683116
2113,Retail,388560,ANAND,GUJARAT,22.4479,72.9232,,,
2114,VillageCooperative,388210,ANAND,GUJARAT,22.6172,73.1615,3125.0,liters,0.088
2115,Retail,388210,ANAND,GUJARAT,22.6172,73.1615,,,
2116,VillageCooperative,388210,ANAND,GUJARAT,22.63,73.1376,1393.0,liters,0.1974156496769562
2117,Retail,388210,ANAND,GUJARAT,22.63,73.1376,,,
2118,VillageCooperative,388365,ANAND,GUJARAT,22.555,73.1069,1181.0,liters,0.23285351397121085
2119,Retail,388365,ANAND,GUJARAT,22.555,73.1069,,,
2120,VillageCooperative,383410,SABAR KANTHA,GUJARAT,23.796261,73.052194,3305.0,liters,0.0832072617246596
2121,VillageCooperative,383410,SABAR KANTHA,GUJARAT,23.82722,73.056958,935.0,liters,0.29411764705882354
2122,VillageCooperative,383240,SABAR KANTHA,GUJARAT,23.677896,73.194866,3936.0,liters,0.06986788617886179
2123,VillageCooperative,383240,SABAR KANTHA,GUJARAT,23.628346,73.144269,3059.0,liters,0.08989865969271003
2124,VillageCooperative,383240,SABAR KANTHA,GUJARAT,23.642382,73.12927,1457.0,liters,0.18874399450926563
2125,Retail,395005,SURAT,GUJARAT,21.240085,72.940151,,,
2126,Retail,394230,SURAT,GUJARAT,21.06065,72.83515,,,
2127,VillageCooperative,382320,GANDHINAGAR,GUJARAT,23.31,72.7,903.0,liters,0.30454042081949056
2128,VillageCooperative,382640,GANDHINAGAR,GUJARAT,23.26,72.57,4004.0,liters,0.06868131868131869
2129,VillageCooperative,382650,GANDHINAGAR,GUJARAT,23.32,72.63,2714.0,liters,0.10132645541635962
2130,VillageCooperative,382650,GANDHINAGAR,GUJARAT,23.36,72.72,2131.0,liters,0.1290473955889254
2131,VillageCooperative,382422,GANDHINAGAR,GUJARAT,23.24,72.54,1913.0,liters,0.14375326711970726
2132,VillageCooperative,382422,GANDHINAGAR,GUJARAT,23.24,72.58,3293.0,liters,0.08351047676890373
2133,VillageCooperative,382722,GANDHINAGAR,GUJARAT,23.1,72.06,3535.0,liters,0.07779349363507779
2134,VillageCooperative,382725,GANDHINAGAR,GUJARAT,23.19,72.45,4305.0,liters,0.06387921022067364
2135,VillageCooperative,382722,GANDHINAGAR,GUJARAT,23.14,72.44,2912.0,liters,0.09443681318681318
2136,VillageCooperative,382721,GANDHINAGAR,GUJARAT,23.36,72.66,1974.0,liters,0.1393110435663627
2137,VillageCooperative,382725,GANDHINAGAR,GUJARAT,23.24,72.44,1610.0,liters,0.17080745341614906
2138,VillageCooperative,382725,GANDHINAGAR,GUJARAT,23.23,72.52,3500.0,liters,0.07857142857142857
2139,VillageCooperative,382810,GANDHINAGAR,GUJARAT,23.55,72.65,3053.0,liters,0.09007533573534228
2140,VillageCooperative,382810,GANDHINAGAR,GUJARAT,23.5,72.62,3410.0,liters,0.08064516129032258
2141,VillageCooperative,382810,GANDHINAGAR,GUJARAT,23.5,72.59,3349.0,liters,0.08211406389967155
2142,VillageCooperative,382835,GANDHINAGAR,GUJARAT,23.46,72.67,4061.0,liters,0.0677173110071411
2143,VillageCooperative,382835,GANDHINAGAR,GUJARAT,23.43,72.74,2119.0,liters,0.12977819726285983
2144,VillageCooperative,382845,GANDHINAGAR,GUJARAT,22.89,72.42,1915.0,liters,0.14360313315926893
2145,VillageCooperative,382845,GANDHINAGAR,GUJARAT,22.26,72.19,1121.0,liters,0.24531668153434433
2146,VillageCooperative,382845,GANDHINAGAR,GUJARAT,23.42,72.28,4680.0,liters,0.05876068376068376
2147,VillageCooperative,382845,GANDHINAGAR,GUJARAT,23.59,72.54,2402.0,liters,0.1144879267277269
2148,VillageCooperative,382845,GANDHINAGAR,GUJARAT,23.41,72.62,3475.0,liters,0.07913669064748201
2149,VillageCooperative,382845,GANDHINAGAR,GUJARAT,23.41,72.55,2883.0,liters,0.09538674991328477
2150,VillageCooperative,388230,KHEDA,GUJARAT,22.8595,72.856,3027.0,liters,0.09084902543772712
2151,VillageCooperative,388230,KHEDA,GUJARAT,22.6851,73.2559,2010.0,liters,0.13681592039800994
2152,VillageCooperative,388230,KHEDA,GUJARAT,22.7977,73.216,3219.0,liters,0.08543025784405095
2153,VillageCooperative,388235,KHEDA,GUJARAT,22.9276,73.3952,2086.0,liters,0.1318312559923298
2154,VillageCooperative,388225,KHEDA,GUJARAT,22.7462,73.1261,1350.0,liters,0.2037037037037037
2155,VillageCooperative,388230,KHEDA,GUJARAT,22.7583,73.2117,1387.0,liters,0.19826964671953856
2156,VillageCooperative,388230,KHEDA,GUJARAT,22.7057,73.2107,3732.0,liters,0.07368703108252947
2157,VillageCooperative,388235,KHEDA,GUJARAT,22.8904,73.2588,559.0,liters,0.4919499105545617
2158,VillageCooperative,388235,KHEDA,GUJARAT,22.7977,73.2161,3385.0,liters,0.08124076809453472
2159,VillageCooperative,388225,KHEDA,GUJARAT,22.7891,73.1497,2556.0,liters,0.10758998435054773
2160,VillageCooperative,388225,KHEDA,GUJARAT,22.750651,72.68466599999999,4629.0,liters,0.05940807949881184
2161,Retail,393105,VADODARA,GUJARAT,21.8599,73.229,,,
2162,VillageCooperative,388225,KHEDA,GUJARAT,22.8527,73.0966,2175.0,liters,0.12643678160919541
2163,VillageCooperative,388225,KHEDA,GUJARAT,22.793,73.1055,1023.0,liters,0.26881720430107525
2164,VillageCooperative,388225,KHEDA,GUJARAT,22.6377,73.191,720.0,liters,0.3819444444444444
2165,VillageCooperative,388235,KHEDA,GUJARAT,22.7977,73.2161,1048.0,liters,0.26240458015267176
2166,VillageCooperative,388235,KHEDA,GUJARAT,22.9247,73.3655,1810.0,liters,0.15193370165745856
2167,VillageCooperative,388235,KHEDA,GUJARAT,22.8719,73.3215,3146.0,liters,0.08741258741258741
2168,VillageCooperative,382845,GANDHINAGAR,GUJARAT,23.2,72.61,3023.0,liters,0.09096923585841879
2169,VillageCooperative,382735,GANDHINAGAR,GUJARAT,23.83,72.06,653.0,liters,0.4211332312404288
2170,VillageCooperative,382735,GANDHINAGAR,GUJARAT,22.99,72.03,3671.0,liters,0.07491146826477799
2171,VillageCooperative,382855,GANDHINAGAR,GUJARAT,22.25,71.73,4594.0,liters,0.05986068785372225
2172,Retail,391445,VADODARA,GUJARAT,15.59,73.63,,,
2173,Retail,391761,VADODARA,GUJARAT,15.59,73.49,,,
2174,Retail,394230,SURAT,GUJARAT,21.337386,72.747445,,,
2175,Retail,394230,SURAT,GUJARAT,21.37009,72.774885,,,
2176,Retail,394230,SURAT,GUJARAT,21.3784,72.75395,,,
2177,Retail,394230,SURAT,GUJARAT,21.10045,72.895403,,,
2178,Retail,395007,SURAT,GUJARAT,21.12104,72.765868,,,
2179,Retail,394520,SURAT,GUJARAT,21.442541,73.132748,,,
2180,Retail,394520,SURAT,GUJARAT,21.48883,73.479892,,,
2181,Retail,394248,SURAT,GUJARAT,22.050831,69.856763,,,
2182,Retail,394248,SURAT,GUJARAT,20.9189,73.22445,,,
2183,Retail,394620,SURAT,GUJARAT,21.09956,73.127472,,,
2184,Retail,394107,SURAT,GUJARAT,21.252264,72.839602,,,
2185,Retail,394355,SURAT,GUJARAT,21.1653363,73.1060234,,,
2186,Retail,394355,SURAT,GUJARAT,21.117033,73.107667,,,
2187,Retail,394245,SURAT,GUJARAT,20.9217,73.1161,,,
2188,Retail,394248,SURAT,GUJARAT,20.9189,73.22445,,,
2189,Retail,394620,SURAT,GUJARAT,21.221,72.77765,,,
2190,Retail,394620,SURAT,GUJARAT,21.093539,73.19986,,,
2191,Retail,394355,SURAT,GUJARAT,21.170798,73.18585,,,
2192,Retail,394326,SURAT,GUJARAT,21.270253,72.962454,,,
2193,Retail,394326,SURAT,GUJARAT,21.183893,72.9301757,,,
2194,Retail,394326,SURAT,GUJARAT,21.270255,72.962452,,,
2195,VillageCooperative,388230,KHEDA,GUJARAT,22.7977,73.216,1131.0,liters,0.24314765694076038
2196,VillageCooperative,388230,KHEDA,GUJARAT,22.6755,73.2205,1778.0,liters,0.1546681664791901
2197,VillageCooperative,388230,KHEDA,GUJARAT,22.7268,72.856,4479.0,liters,0.06139763340031257
2198,VillageCooperative,388230,KHEDA,GUJARAT,22.6575,72.7745,2629.0,liters,0.10460251046025104
2199,VillageCooperative,388230,KHEDA,GUJARAT,22.7977,73.216,767.0,liters,0.35853976531942633
2200,VillageCooperative,388235,KHEDA,GUJARAT,22.9096,73.3296,4348.0,liters,0.06324747010119595
2201,Retail,391775,VADODARA,GUJARAT,15.59,73.35,,,
2202,Retail,391760,VADODARA,GUJARAT,22.73,73.34,,,
2203,Retail,391760,VADODARA,GUJARAT,22.73,73.34,,,
2204,Retail,391760,VADODARA,GUJARAT,22.73,73.34,,,
2205,Retail,391760,VADODARA,GUJARAT,15.59,73.34,,,
2206,Retail,391760,VADODARA,GUJARAT,15.59,73.34,,,
2207,Retail,391760,VADODARA,GUJARAT,15.59,73.34,,,
2208,Retail,391760,VADODARA,GUJARAT,15.59,73.52,,,
2209,Retail,391445,VADODARA,GUJARAT,15.59,73.47,,,
2210,Retail,360030,RAJKOT,GUJARAT,22.089491,70.904151,,,
2211,Retail,360035,RAJKOT,GUJARAT,22.180828,70.654003,,,
2212,Retail,360035,RAJKOT,GUJARAT,22.111227,70.612756,,,
